precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;raw_json;CCAA
440.000 €;Piso en Els Canyars;/comprar/piso-el_castell_poble_vell-41766011676_100500/;El Castell-Poble Vell (Castelldefels);4 habs.;2 baños;100 m²;1ª planta;"Te presentamos este magnífico piso de 4 dormitorios dos baños plaza de parquing para coche y moto zona comunitaria con piscina.

S...";41.2871007;1.9855367;;barcelona
770.000 €;Casa adosada en Levantina;/comprar/casa_adosada-llevantina_montgavina_quint_mar_garraf08870-42534656557_100500/;Llevantina-Montgavina-Quint-Mar-Garraf (Sitges);3 habs.;3 baños;231 m²;;Se vende casa adosada esquinera en la urbanización de levantina de sitges. La vivienda cuenta con un jardín orientado al sur y un ...;41.2399455;1.8267399;;barcelona
140.000 €;Piso en Centre;/comprar/piso-vilanova_del_cami_centro_urbano-44179667814_100500/;Vilanova del Camí;3 habs.;1 baño;83 m²;1ª planta;Aquest encantador pis es troba situat a vilanova del camí, en una zona residencial tranquil·la i ben comunicada. En entrar a l'edi...;41.5710928;1.6404229;;barcelona
390.000 €;Chalet unifamiliar en Cànoves;/comprar/chalet_unifamiliar-canoves-44215329385_518774/;Cànoves (Cànoves i Samalús);5 habs.;3 baños;216 m²;;¡Descubre tu nuevo hogar en el corazón de cànoves! Esta encantadora casa aislada te ofrece la combinación perfecta de comodidad y ...;41.6946881;2.3529665;;barcelona
498.000 €;Piso en calle Berenguer de Palau,  60;/comprar/piso-sant_andreu_la_sagrera08027-4572893033_109700/;La Sagrera (Distrito Sant Andreu. Barcelona Capital);3 habs.;2 baños;110 m²;;1E. Piso en un inmueble de obra nueva de 110 m2 de superficie construida y situado en la zona de Barcelona Capital. Está estructurado en 3 habitaciones, 2 baños completos, terraza de 20.90 m2 y tiene certificación energética A. Aporta como extras garaje.;41,4258;2,19209;;barcelona
247.000 €;Piso en Les Arenes-Can Montllor-La Grípia;/comprar/piso-les_arenes_can_montllor_la_gripia08227-45001976103_514364/;Les Arenes-Can Montllor-La Grípia (Distrito La Grípia-Sant Llorenç. Terrassa);2 habs.;1 baño;99 m²;Bajo;Inmogripia le ofrece en exclusiva planta baja seminueva de 99,35 m² construidos y 75,87 m² útiles + terraza de 30,50 m². Consta de...;41.567816;2.0402523;;barcelona
228.000 €;Piso en Carretera de Sabadell;/comprar/piso-castellar_del_valles_centro_urbano-42570124425_100500/;Castellar del Vallès;3 habs.;1 baño;92 m²;1ª planta;"Grupo apialia  comercializa este magnífico piso en  carretera de sabadell de castellar del vallès!

Este excepcional hogar ofrece ...";41.612963698;2.083066823;;barcelona
148.000 €;Piso en Peramas;/comprar/piso-peramas08303-43422754837_100500/;Peramàs (Mataró);3 habs.;1 baño;64 m²;3ª planta;Tres dormitorios en peramás, en bloque sin ascensor pero no alto, media altura. Ideal para jóvenes como primera vivienda, mejor qu...;41.5376916;2.4307214;;barcelona
131.000 €;Apartamento en Avinguda de Vallderoure;/comprar/apartamento-calella_centro_urbano08370-41682167927_527713/;Calella;2 habs.;1 baño;45 m²;5ª planta;"Piso de 45m completamente reformado y espectacular terraza con vistas al mar.
Dispone de 2 habitaciones, baño completo con plato d...";41.612691427;2.651257178;;barcelona
2.500.000 €;Finca rústica en Les Fonts;/comprar/finca_rustica-les_fonts08228-37536997841_518286/;Les Fonts (Distrito Can Parellada-Les Fonts. Terrassa);;;606 m²;;"Finca rústica situada entre rubí y terrassa.

Se constituye por bosques de pino maderero, cultivos de secano, antiguas viñas y ter...";41.533607296;2.035483718;;barcelona
106.000 €;Piso en Rambla de Sant Jordi;/comprar/piso-can_mas08291-45071932703_106000/;Can Mas (Ripollet);2 habs.;1 baño;45 m²;;"Aizus les ofrece nuevo piso en venta.
Vivienda situada en rambla sant jordi,
Zona can mas de ripollet.
Consta de 45m²  construidos...";41.494833348;2.165986633;;barcelona
495.000 €;Casa en Carrer de Goya;/comprar/casa-mataro_centre-35892366463_517255/;Centre (Mataró);4 habs.;3 baños;199 m²;;"Presentamos esta casa de pueblo, una propiedad con una superficie de 199 m² distribuidos en dos plantas.

Al ingresar a la casa en...";41.538282;2.4371493;;barcelona
169.000 €;Piso en Sant Crist;/comprar/piso-montigala_sant_crist08917-44253939719_100500/;Montigalà-Sant Crist (Badalona);4 habs.;1 baño;111 m²;Bajo;Exlusiva apialia maresme. Encantador piso en badalona, ofrece comodidad y espacio para toda la familia. Con 111m², cuenta con 4 ha...;41.4516638;2.2380258;;barcelona
230.000 €;Piso en Ronda de Barceló, 49;/comprar/piso-mataro_eixample-3562428659_109700/;Eixample (Mataró);2 habs.;1 baño;71 m²;;A14. Piso en un inmueble de obra nueva de 71 m² de superficie construida y situado en la zona de mataró. Está estructurado en 2 ha...;41.5330657;2.4419627;;barcelona
175.000 €;Dúplex en Carrer de Jacint Verdaguer;/comprar/duplex-sant_fruitos_de_bages_centro_urbano-25847285473_500831/;Sant Fruitós de Bages;3 habs.;2 baños;111 m²;3ª planta;Altura piso 3º, dúplex superficie total 111 m², superficie útil 82 m², habitaciones dobles: 3, 2 baños, aire acondicionado (frío),...;41.751666742;1.872463452;;barcelona
58.000 €;Piso en Carrer del Pont;/comprar/piso-manlleu_centro_urbano-28393590018_100500/;Manlleu;3 habs.;1 baño;117 m²;;Pis en venda a manlleu. Per reformar integrament. Al centre de la població, a prop de la plaça fra bernadi. Disposa de menjador, 2...;41.999706651;2.285198883;;barcelona
3.300.000 €;Finca rústica en Santa Perpètua de Mogoda;/comprar/finca_rustica-santa_perpetua_de_mogoda_centro_urbano-32517361921_518286/;Santa Perpètua de Mogoda;;;250.000 m²;;La finca se encuentra situada entre la autopista ap-7 y la carretera sabadell - granollers por santiga, en una ubicación muy buena...;41.53418584;2.179540791;;barcelona
150.000 €;Piso en Carrer de Sant Andreu;/comprar/piso-ripollet_sant_andreu08291-45092633633_101800/;Sant Andreu (Ripollet);3 habs.;1 baño;65 m²;2ª planta;Pis a ripollet al carrer sant andreu a davant de un passeig amb arbres. El pis esta reformat, amb parquet, calefacció, finestres d...;41.499803788;2.163053489;;barcelona
189.900 €;Piso en Abrera;/comprar/piso-abrera_centro_urbano-45003379898_106700/;Abrera;3 habs.;;90 m²;;"Tenemos a la venta en exclusiva esta preciosa vivienda situada en abrera.

La vivienda tiene 80m² y esta lista para entrar a vivir...";41.52003342;1.899649302;;barcelona
285.000 €;Ático en Carrer Nou, 52;/comprar/atico-ripollet_centre-35910449791_501175/;Centre (Ripollet);4 habs.;2 baños;221 m²;;"Ático en venta en ripollet – centre mercat (vallès occidental): 
Muy céntrica vivienda de origen de 220 m² (155 m² de vivienda y 7...";41.49832821543102;2.157444952754304;;barcelona
330.000 €;Casa en calle de Les Puntaires, 26;/comprar/casa-pineda_de_mar_centre-43432148762_101300/;Centre (Pineda de Mar);4 habs.;1 baño;272 m²;;Casa con local en venta en pineda. La vivienda tiene una superficie de 132m², más local de 117m², más terraza de 130m².  Dispone d...;41.6268802;2.6919447;;barcelona
547.000 €;Casa en Urbanització D´ Alfou;/comprar/casa-sant_antoni_de_vilamajor_centro_urbano-44249159401_100500/;Sant Antoni de Vilamajor;8 habs.;3 baños;319 m²;;¡Oportunidad única! Presentamos una espectacular casa rústica ubicada en la encantadora urbanización de sant julià d'alfou. Esta p...;41.650462012;2.375080564;;barcelona
815.000 €;Piso en Carrer de Teodor Roviralta;/comprar/piso-sant_gervasi_la_bonanova08035-40087312105_100500/;Sant Gervasi-La Bonanova (Distrito Sarrià-Sant Gervasi. Barcelona Capital);3 habs.;2 baños;110 m²;1ª planta;¡No te pierdas esta oportunidad única en una de las zonas más exclusivas de la ciudad! Presentamos esta magnífica vivienda de obra...;41.4144963;2.1298194;;barcelona
165.000 €;Piso en Calella;/comprar/piso-calella_centro_urbano08370-45030698987_100500/;Calella;2 habs.;1 baño;79 m²;2ª planta;Buscabas un apartamento en la playa. La costa brava es fantástica, pero quizás un poco demasiado lejos. En cambio la costa del mar...;41.615035359;2.660223083;;barcelona
675.000 €;Chalet en calle Bv-1341;/comprar/chalet-sant_quirze_safaja_centro_urbano08189-35080132059_101800/;Sant Quirze Safaja;5 habs.;5 baños;625 m²;;Impresionante chalet, situado en una zona privilegiada de sant quirze safaja, con vistas espectaculares a montaña, muy bien comuni...;41.72734887;2.153232244;;barcelona
267.000 €;Piso en Carrer de Joan Maragall;/comprar/piso-sant_feliu_de_llobregat_centro_urbano08980-45009062380_100500/;Sant Feliu de Llobregat;2 habs.;1 baño;80 m²;Bajo;Ethic real estate os presenta esta oportunidad única de adquirir esta acogedora vivienda en una de las mejores zonas de sant feliu...;41.3799641;2.0505225;;barcelona
383.000 €;Piso en Carrer dels Calders, 55;/comprar/piso-eixample_sant_oleguer08203-4526125482_109700/;Eixample-Sant Oleguer (Sabadell);3 habs.;3 baños;116 m²;5ª planta;Vi-1-1-p05-b. Piso en un edificio de obra nueva de 116 m² de superficie construida y ubicado en la zona de sabadell, enclavado en ...;41.534595;2.1138549;;barcelona
350.000 €;Casa en Carrer d'Ildefons Cerdà;/comprar/casa-sant_feliu_de_codines_centro_urbano-41675928296_108900/;Sant Feliu de Codines;4 habs.;3 baños;298 m²;;¡No pierdas la oportunidad de adquirir esta encantadora casa chalet - casa de pueblo en venta en sant feliu de codines! Con una su...;41.691034;2.158473;;barcelona
159.000 €;Piso en calle Primero de Mayo;/comprar/piso-ciutat_cooperativa_moli_nou-44222184322_501106/;Ciutat Cooperativa-Molí Nou (Sant Boi de Llobregat);3 habs.;1 baño;50 m²;3ª planta;Piso en venta en la cooperativa, 48m² distribuidos en salón comedor con vistas a la calle, 2 habitaciones dobles, 1 habitacion ind...;41.3564006;2.0336591;;barcelona
229.000 €;Dúplex en Carrer de Figueres;/comprar/duplex-can_tusell08226-43380209785_100500/;Can Tusell (Terrassa);3 habs.;;116 m²;2ª planta;Descubre esta oportunidad única de poseer un dúplex con entrada independiente en can tusell, terrassa. Esta propiedad ofrece un es...;41.5795333;2.0216316;;barcelona
170.000 €;Ático en Plaça Sant Pere;/comprar/atico-can_nadal_sant_pere-40860830166_100500/;Can Nadal-Sant Pere (Tordera);4 habs.;2 baños;115 m²;;Nos complace en presentarle este exclusivo ático situado en la encantadora localidad de tordera, barcelona. Con una ubicación priv...;41.707016447;2.728912959;;barcelona
162.000 €;Piso en calle del Camí Ral, 4;/comprar/piso-esparreguera_centro_urbano-40013294799_101300/;Esparreguera;2 habs.;3 baños;91 m²;;Solo quedan 2 pisos tipo duplex del edificio de cami ral número 4 de la población de esparreguera (barcelona).  Llama para reserva...;41.534194594;1.870950797;;barcelona
470.000 €;Piso en Carrer del General Palafox;/comprar/piso-els_canyars-43404820892_153800/;Els Canyars (Castelldefels);4 habs.;2 baños;118 m²;3ª planta;Tercer piso, amplio piso de 4 habitaciones con una gran terraza, 16m², ubicado en una bonita finca con ascensor que llega hasta el...;41.287455;1.9838839;;barcelona
145.000 €;Ático en Barcelonés;/comprar/atico-llefia_artigues08913-44266130196_108700/;Llefià-Artigues (Badalona);3 habs.;1 baño;52 m²;;"¡Increíble oportunidad de adquirir tu nuevo hogar en badalona! 

Este precioso apartamento de 3 dormitorios se encuentra en un áti...";41.4358829;2.2157063;;barcelona
237.500 €;Casa en Baixada del Castell;/comprar/casa-llinars_del_valles_centro_urbano-40073906664_101800/;Llinars del Vallès;4 habs.;3 baños;225 m²;;Os presentamos esta casa esquinera de 225m² para reformar, situada en pleno centro de llinars del vallés, con todos los servicios ...;41.6394752;2.4033637;;barcelona
460.000 €;Dúplex en Carrer de Desfar, 49;/comprar/duplex-nou_barris_porta08016-2895312356_109700/;Porta (Distrito Nou Barris. Barcelona Capital);3 habs.;2 baños;86 m²;Bajo;"Duplex planta baja 2ª:
85,66m² de vivienda mas 38,95 m² de patio-terraza. En la planta primera encontramos salon comedor con cocina abierta, habitacion de 6,84 m² y un baño completo. A pie del salon patio-terraza. En la segunda planta encontramos tres dormitorios, uno doble tipo suitte y dos individuales.dos baños completos.";41,4310272;2,1763378;;barcelona
199.000 €;Casa en Carrer de Santa Creu de Creixà;/comprar/casa-piera_centro_urbano-39262660586_100500/;Piera;4 habs.;2 baños;141 m²;;¡Bienvenido al hogar de tus sueños! Esta espectacular casa de 4 habitaciones y 2 baños te ofrece un oasis de lujo y comodidad. Sum...;41.46755821;1.776400508;;barcelona
499.999 €;Chalet en Ronda de l'Urgell, 53;/comprar/chalet-collbato_centro_urbano-42511695671_100500/;Collbató;6 habs.;3 baños;321 m²;;Imagina despertarte cada día con el sonido de los pájaros cantando y la vista de las montañas extendiéndose ante ti. Imagina pasar...;41.5624;1.79826;;barcelona
165.000 €;Piso en Torrent D en Pere Parres;/comprar/piso-sant_pere_zona_esportiva_sant_pere08225-45058615720_100500/;Sant Pere (Distrito Sant Pere-Zona Esportiva. Terrassa);1 hab.;1 baño;48 m²;1ª planta;"Nova finques comercializa práctico y luminoso piso de 1 habitación listo para entrar a vivir.

El espacio principal cuenta con un ...";41.5723454;2.0135458;;barcelona
420.000 €;Casa adosada en Carrer del Papa Pius XI;/comprar/casa_adosada-la_creu_alta-38346198933_515612/;La Creu Alta (Sabadell);3 habs.;1 baño;146 m²;;"Creu alta - encantadora casa inglesa de 4,20 x 30 m. 
Planta a pie de calle: 3 habitaciones, dos de ellas dobles con armarios y un...";41.5525092;2.1040232;;barcelona
297.112 €;Piso en La Girada;/comprar/piso-la_girada-42504848489_106700/;La Girada (Vilafranca del Penedès);3 habs.;2 baños;95 m²;;"Pisos en venta en nueva promoción situada en avenida europa de vilafranca del penedes

Pisos a estrenar con un nivel de acabados d...";41.336638516;1.698120605;;barcelona
280.000 €;Piso en Carrer dels Calders, 157;/comprar/piso-eixample_sant_oleguer08203-3515317767_109700/;Eixample-Sant Oleguer (Sabadell);3 habs.;2 baños;105 m²;;A36. Piso en un edificio de obra nueva de 105 m² de superficie construida y ubicado en la zona de sabadell. Está distribuido en 3 ...;41.5354207;2.1168783;;barcelona
289.000 €;Casa adosada en Taradell;/comprar/casa_adosada-taradell_centro_urbano-42581081731_100500/;Taradell;5 habs.;3 baños;370 m²;;"En el emblemático pueblo de taradell encontramos esta amplia vivienda de 375 m² construidos en una parcela de 186 m²

Planta baja:...";41.863444452;2.283131177;;barcelona
398.000 €;Casa en Carrer de Joan Maragall;/comprar/casa-mercat-45030400131_520011/;Mercat (Rubí);3 habs.;2 baños;166 m²;;"Seda immobles les ofrece, encantadora casa pareada en la zona mercat de rubí:

Descubre esta impresionante casa pareada ubicada en...";41.487937;2.0373568;;barcelona
310.000 €;Piso en Vallés Occidental;/comprar/piso-sant_pere_zona_esportiva_sant_pere08226-45048782200_108700/;Sant Pere (Distrito Sant Pere-Zona Esportiva. Terrassa);4 habs.;2 baños;125 m²;;"Gran piso en el centro de terrassa, barrio sant pere con vallparadís. 

¡Este impresionante apartamento de 126 m² en la popular zo...";41.5692277;2.024463;;barcelona
629.000 €;Chalet en Carrer de la Segarra;/comprar/chalet-sant_quirze_del_valles_centro_urbano-42518247541_100500/;Sant Quirze del Vallès;4 habs.;3 baños;314 m²;;Agincat gestio immobiliaria s.l. Comercializa la venta de esta espectacular casa adosada esquinera, muy luminosa, única en la zona...;41.539992492;2.069472645;;barcelona
119.000 €;Casa adosada en Sant Vicenç de Castellet;/comprar/casa_adosada-sant_vicenc_de_castellet_centro_urbano-43384053410_101800/;Sant Vicenç de Castellet;3 habs.;1 baño;165 m²;;Casa a sant vicenç de castellet en planta baixa de 87m² amb moltes possibilitat per adequar al seu gust. Consta d'ampli saló menja...;41.666453021;1.866060593;;barcelona
121.000 €;Ático en Carrer de Sant Carles;/comprar/atico-igualada_llevant08700-41747671305_324700/;Llevant (Igualada);3 habs.;2 baños;87 m²;;¡No pierdas esta oportunidad única de adquirir un ático a reformar en la encantadora ciudad de igualada, provincia de barcelona! ...;41.577877477;1.627048208;;barcelona
280.000 €;Piso en Carrer de l'Abat Escarré;/comprar/piso-la_concordia-34189643796_180300/;La Concòrdia (Sabadell);4 habs.;1 baño;97 m²;2ª planta;Piso en venta en la concordia. Tiene una superficie de 97 m² según consta catastro. Consta de recibidor, salón comedor con salida ...;41.5564777;2.0964086;;barcelona
378.000 €;Piso en Carrer de l'Aprestadora, 89;/comprar/piso-hospitalet_de_llobregat_santa_eulalia08902-3799460589_109700/;Santa Eulàlia (L'Hospitalet de Llobregat);3 habs.;2 baños;79 m²;Bajo;Esc. A - bxs 5ª. Piso en un inmueble de obra nueva de 79 m² de superficie construida y situado en la zona de l´hospitalet de llobr...;41.3621048;2.1260085;;barcelona
A consultar;Piso en Carrer de Zuloaga;/comprar/piso-can_serra08906-42590892840_501018/;Can Serra (L'Hospitalet de Llobregat);3 habs.;1 baño;71 m²;2ª planta;Venta en bitcoin de piso en l'hospitalet de llobregat zona can buxeres ubicado al lado del parque urbano can buxeres con salida a ...;41.3646096;2.0904329;;barcelona
