precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;raw_json;CCAA
462.000 €;Piso en Carrer de Santa Eulàlia;/comprar/piso-hospitalet_de_llobregat_santa_eulalia08902-4208484069_109700/;Santa Eulàlia (L'Hospitalet de Llobregat);2 habs.;2 baños;103 m²;Tipo 9. Piso en un inmueble de obra nueva de 103 m2 de superficie construida y situado en la zona de L'Hospitalet de Llobregat. Está estructurado en 2 habitaciones, 2 baños completos, terraza y tiene certificación energética B. Aporta como extras ascensor, garaje.;41,3663619;2,1231355;;;barcelona
235.000 €;Piso en calle;/comprar/piso-el_poble_sec08004-44191933723_107700/;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);2 habs.;1 baño;59 m²;"Perfecto para familias. 
Este encantador piso cuenta con una superficie de 50 m² construidos,  distribuidos en 2 habitaciones, sal...";41.3721964;2.155954;;;barcelona
260.000 €;Piso en Carrer de l'Estany de Sant Maurici;/comprar/piso-sagnier_placa_de_catalunya-39229587289_100200/;Sagnier-Plaça de Catalunya (El Prat de Llobregat);3 habs.;1 baño;86 m²;"Piso en venta en plaza catalunya
La vivienda consta de 84 m² habitables, se encuentra en la segunda planta de un edificio construi...";41.3220305;2.0921317;2ª planta;;barcelona
170.000 €;Piso en Carrer d'Euskadi;/comprar/piso-montornes_del_valles_centro_urbano-45047068567_100500/;Montornès del Vallès;4 habs.;;92 m²;Piso conservado en el centro a poco metros de todos los servicios, 92m² construidos según catastro, con 4 habitaciones, comedor co...;41.540666027;2.26519182;3ª planta;;barcelona
250.000 €;Piso en Carrer de Columel·la;/comprar/piso-ca_naurell08224-45044345380_142600/;Ca n'Aurell (Terrassa);3 habs.;1 baño;103 m²;"Pis tipus dúplex per rehabilitar a la rambla d' egara davant l' estació de ffcc. Planta primera de 90 m"" amb 3 dormitoris, menjado...";41.5601852;2.0068135;Bajo;;barcelona
260.000 €;Casa en Tona;/comprar/casa-tona_centro_urbano-45034641300_997436/;Tona;3 habs.;3 baños;159 m²;Habitatge   apunt per entrar a viure, amb una amplia terrassa,  tres habitacions , menjador sala d'estar , cuina , dos banys , saf...;41.845409516;2.22665732;;;barcelona
455.000 €;Piso en Carrer Riera Blanca, 60;/comprar/piso-la_torrassa08903-2003271806_109700/;La Torrassa (L'Hospitalet de Llobregat);3 habs.;2 baños;89 m²;Escalera 2, 2º 2ª. Piso en un edificio de obra nueva de 89 m² de superficie construida y ubicado en la zona de barcelona capital, ...;41.373423106;2.12441199;2ª planta;;barcelona
220.000 €;Loft en Carrer de les Cabres;/comprar/loft-el_raval08001-35846379416_100500/;El Raval (Distrito Ciutat Vella. Barcelona Capital);1 hab.;1 baño;34 m²;Este encantador apartamento se encuentra en la quinta planta de un edificio con ascensor, lo que te permitirá disfrutar de la como...;41.3811129;2.1723823;;;barcelona
6.950.000 €;Chalet en Carretera de Sant Llorenç, 9;/comprar/chalet-castellar_del_valles_centro_urbano-44237083087_108700/;Castellar del Vallès;14 habs.;13 baños;1.898 m²;Lidia torrents de iad españa ofrece esta magnífica finca de 157 hectáreas, albergando en su interior la villa principal, de 938 m²...;41.6146;2.08261;;;barcelona
265.000 €;Piso en Carrer d'Antoni Torrella;/comprar/piso-ca_naurell-37548184648_142600/;Ca n'Aurell (Terrassa);2 habs.;1 baño;68 m²;"Piso bajos en venta en nueva promoción junto a parc sant jordi y rambla égara.
Se trata de una vivienda baja con un patio de 31m² ...";41.5614251;2.0033894;Bajo;;barcelona
218.000 €;Piso en calle Mercè Rodoreda;/comprar/piso-calella_centro_urbano-38351111355_996907/;Calella;3 habs.;2 baños;86 m²;"Plaza de aparcamiento para coche y moto incluida en el precio
Cerca de todos los servicios, inmejorable ubicación
Piso de 3 habita...";41.617867135;2.667054178;2ª planta;;barcelona
396.000 €;Ático en Carrer de Bartolomé Esteban Murillo, 15;/comprar/atico-cornella_de_llobregat_centre-4327789308_109700/;Centre (Cornellà de Llobregat);3 habs.;2 baños;130 m²;Ático-dúplex con 2 balcones y terraza. Vivienda orientada a este y oeste, distribuida en planta primera en 3 dormitorios que dan a...;41.3548415;2.0682342;;;barcelona
526.000 €;Piso en Carrer del Baró de Sant Lluís;/comprar/piso-can_baro08024-43389862092_991923/;Can Baró (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;2 baños;134 m²;Situada en el encantador barrio del guinardó, esta bonita propiedad dúplex de 134m² ofrece una combinación perfecta de comodidad y...;41.4158766;2.1639631;Bajo;;barcelona
89.000 €;Piso en Avinguda de l'Onze de Setembre, 5;/comprar/piso-montornes_del_valles_centro_urbano-40077019493_500315/;Montornès del Vallès;3 habs.;1 baño;65 m²;** inmueble okupado!!!!Piso en montornés del vallés, barcelona. Dispone de una superficie de 50 m² distribuidos en salón-comedor, ...;41.54229254961557;2.2634041730203873;Bajo;;barcelona
136.000 €;Piso en Carrer de Cristóbal Colón;/comprar/piso-plana_lledo_can_borrell_gallecs_lourdes08100-45068612034_100500/;Plana Lledó-Can Borrell-Gallecs-Lourdes (Mollet del Vallès);2 habs.;1 baño;62 m²;"¿Por qué querrías alquilar cuando puedes tener un piso como este?.
Pon fin a tu búsqueda de una buena oportunidad de inversión lle...";41.544759819;2.211714123;1ª planta;;barcelona
157.000 €;Piso en Carrer de la Sagrada Família;/comprar/piso-manresa_sagrada_familia-39170623361_519054/;Sagrada Família (Manresa);4 habs.;2 baños;199 m²;Pis de 4 habitacions ( 2 dobles i 2 individuals) 1 bany, 1 aseo, cuina gran  i menjador  de 24 m² amb sortida  a terrassa de 80 m²...;41.727580653;1.838182205;1ª planta;;barcelona
200.000 €;Casa en Castellet I La Gornal;/comprar/casa-castellet_i_la_gornal_centro_urbano-45072326375_528441/;Castellet i la Gornal;3 habs.;1 baño;597 m²;"¡Bienvenidos a esta increíble oportunidad de adquirir la casa de tus sueños! 

En la zona de castellet i la gornal  te ofrecemos e...";41.253272825;1.592712612;;;barcelona
204.900 €;Piso en L'Eixample Centre-Barri Antic;/comprar/piso-eixample_centre_barri_antic-45045792687_100200/;L'Eixample Centre-Barri Antic (Viladecans);2 habs.;;91 m²;"Nova viladecans tiene el placer de presentarles este inmueble en exclusiva en el centro de viladecans, en la calle doctor reig.

 ...";41.319765195;2.012749074;1ª planta;;barcelona
290.000 €;Chalet en Carrer de les Garrigues, 317;/comprar/chalet-canoves-43389231209_108700/;Cànoves (Cànoves i Samalús);3 habs.;2 baños;167 m²;"Mirador del montseny: donde la naturaleza abraza tu hogar.

¡Bienvenido al hogar de tus sueños en el mirador del montseny!
Esta en...";41.6915;2.35868;;;barcelona
335.000 €;Casa adosada en Palau-Solità I Plegamans;/comprar/casa_adosada-palau_solita_i_plegamans_centro_urbano-43381395374_216500/;Palau-solità i Plegamans;4 habs.;2 baños;204 m²;En zona can cladelles, de palau-solità i plegamans, casa unifamiliar adosada esquinera, 204 m² construidos (194 m² útiles en total...;41.583614693;2.169071447;;;barcelona
255.000 €;Piso en Carrer del Pintor Sorolla;/comprar/piso-terrassa_vista_alegre-44228197561_523966/;Vista Alegre (Terrassa);3 habs.;2 baños;133 m²;"¡Novedad en el barrio de la cogullada!
Este amplio dúplex que consta de 133 m² (según catastro), en la planta baja encontramos hal...";41.5525772;2.0027621;2ª planta;;barcelona
225.000 €;Piso en Carrer del Cadí;/comprar/piso-polinya_centro_urbano-35072341613_516629/;Polinyà;4 habs.;2 baños;105 m²;"Piso en venta. Tiene una superficie de 105 m². 
Consta de recibidor, salón comedor con salida a balcón, amplia cocina con salida a...";41.556562483;2.155942129;1ª planta;;barcelona
2.650.000 €;Piso en Passeig de Gràcia;/comprar/piso-la_dreta_de_eixample08007-44264241474_100500/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;4 baños;218 m²;"Elegante vivienda en paseo de gracia. Finca y piso rehabilitados. Muebles de diseño.

En el corazón del emblemático paseo de graci...";41.3901043;2.1679588;3ª planta;;barcelona
395.000 €;Ático en Centre;/comprar/atico-badalona_centre08912-41699019904_101800/;Centre (Badalona);3 habs.;2 baños;76 m²;Exclusivo ático completamente reformado en el centro de badalona. Este proyecto ofrece una exclusiva colección de nueve viviendas....;41.4447714;2.2464674;;;barcelona
165.000 €;Piso en Llatí-Riera Alta-Cementiri Vell;/comprar/piso-llati_riera_alta_cementiri_vell08921-40927935802_100200/;Llatí-Riera Alta-Cementiri Vell (Santa Coloma de Gramenet);3 habs.;;88 m²;Tecnocasa iglesia mayor tiene el placer de presentarles en exclusiva la oportunidad de adquirir tu nueva vivienda en una de las zo...;41.456977145;2.21521007;3ª planta;;barcelona
360.000 €;Piso en La Sagrada Família;/comprar/piso-la_sagrada_familia08013-41695611230_108500/;La Sagrada Família (Distrito Eixample. Barcelona Capital);4 habs.;1 baño;85 m²;"Gestillar vallès te ofrece:. 
Este hermoso piso de 85 metros cuadrados cuenta con una distribución funcional y acogedora. Con 4 ha...";41.403779378;2.179764103;;;barcelona
185.000 €;Piso en Plaça Gran;/comprar/piso-montmelo_centro_urbano-42530593711_100500/;Montmeló;3 habs.;;70 m²;Te presento este encantador piso completamente reformado, lo que garantiza un buen estado y una sensación de estrenar, dispone tam...;41.5517261;2.2490219;4ª planta;;barcelona
261.000 €;Piso en Carrer d'Agricultura, 31;/comprar/piso-plana_lledo_can_borrell_gallecs_lourdes08100-4358787552_109700/;Plana Lledó-Can Borrell-Gallecs-Lourdes (Mollet del Vallès);3 habs.;2 baños;121 m²;Portal a - planta primera - puerta 1ª. Piso en un inmueble de obra nueva de 121 m² de superficie construida y situado en la zona d...;41.545207891;2.206802881;1ª planta;;barcelona
399.500 €;Dúplex en Carrer de Bel-lloc;/comprar/duplex-llinars_del_valles_centro_urbano-34259521052_101800/;Llinars del Vallès;4 habs.;2 baños;170 m²;Venta directa con propietario. Precioso piso dúplex de unos 170m construidos, de los cuales 150m son de vivienda, más 4 terrazas q...;41.64582627;2.403478637;2ª planta;;barcelona
159.000 €;Piso en Carrer de Corró;/comprar/piso-granollers_centre-34208687650_501136/;Centre (Granollers);2 habs.;2 baños;100 m²;"¿Quieres disfrutar de vivir en el centro de granollers? ¡¡ Pues aquí lo tienes!!
Inmomaer  te ofrece en exclusiva  planta baja en ...";41.610797;2.288255;Bajo;;barcelona
399.000 €;Piso en Borne;/comprar/piso-sant_pere_santa_caterina_la_ribera08003-41758061988_106700/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);3 habs.;1 baño;99 m²;"¡Descubre este magnífico piso construido en el año 2000!

Cuenta con 99 m², un espacio acogedor que te brindará el confort que tu ...";41.3861861;2.179848;;;barcelona
401.200 €;Piso en Carrer de Sant Jordi;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-43391503657_109700/;Esplugues de Llobregat;3 habs.;2 baños;77 m²;Piso en un inmueble de obra nueva de 77 m2 de superficie construida y situado en la zona de Esplugues de Llobregat. Está estructurado en 3 habitaciones y terraza. Proporciona como acabados armarios empotrados 2 habitaciones.;41,3684004;2,0863276;;;barcelona
1.400.000 €;Chalet en Passeig dels Garrofers, nº s/n;/comprar/chalet-sant_andreu_de_llavaneres_urbanitzacions-40052029814_108500/;Urbanitzacions (Sant Andreu de Llavaneres);7 habs.;7 baños;576 m²;¡Bienvenido a tu oasis de elegancia y comodidad en la exclusiva urbanización rocaferrera, sant andreu de llavaneres!. Esta casa ún...;41.5763;2.4903;;;barcelona
140.000 €;Piso en Carrer dels Ametllers;/comprar/piso-polinya_centro_urbano-37541719181_516629/;Polinyà;3 habs.;1 baño;74 m²;"Piso ubicado en segunda planta de finca sin ascensor.
Soleado.
Cerca de supermercados, farmacia, biblioteca, colegio público.
Cons...";41.553374452;2.160349444;2ª planta;;barcelona
279.000 €;Piso en Riera del Pare Fita;/comprar/piso-arenys_de_mar_centro_urbano-10876432092_100500/;Arenys de Mar;2 habs.;2 baños;80 m²;"Piso en planta tercera.
 Finques la riera.
 Obra nueva en construcción en el corazón de la riera de arenys de mar, en el nº 15 d...";41.582478867;2.548456645;3ª planta;;barcelona
220.000 €;Casa en Palafolls;/comprar/casa-palafolls_centro_urbano-42518441484_106700/;Palafolls;5 habs.;3 baños;252 m²;Chalet con dos viviendas! Bonita casa situada en urbanización de palafolls. Tiene una superficie construida de 252m² distribuido d...;41.662025441;2.751461544;;;barcelona
205.000 €;Piso en Carrer de l'Estrella;/comprar/piso-montornes_del_valles_centro_urbano-42580944137_100500/;Montornès del Vallès;3 habs.;1 baño;72 m²;"¿Buscas un hogar que te haga decir ""¡Este es mi lugar!"" cada vez que entras por la puerta? Pues, amigo/a, deja de buscar. Te prese...";41.542136641;2.265398172;2ª planta;;barcelona
123.000 €;Piso en Plaça de la Llibertat;/comprar/piso-congost_can_gili08403-44242978153_100500/;Congost-Can Gili (Granollers);3 habs.;1 baño;71 m²;Piso de 3 habitaciones, comedor salida a balcón, cocina de roble, baño completo, acabados con suelo de gres, carpintería interior ...;41.6137394;2.2801238;4ª planta;;barcelona
271.000 €;Piso en Carrer del Foc, 44;/comprar/piso-la_marina_del_prat_vermell_zona_franca_port08038-45019085919_109700/;La Marina del Prat Vermell-Zona Franca-Port (Distrito Sants-Montjuïc. Barcelona Capital);2 habs.;2 baños;;Piso en un edificio de obra nueva y ubicado en la zona de barcelona capital. Está distribuido en 2 habitaciones dobles y 2 baños c...;41.354893;2.138648;;;barcelona
1.008.500 €;Piso en Carrer del Professor Barraquer;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-4187818955_109700/;Esplugues de Llobregat;3 habs.;2 baños;139 m²;B2-p1-b. Piso en una finca de obra nueva de 139 m² de superficie construida y emplazado en la zona de esplugues de llobregat. Está...;41.3852793;2.0990393;;;barcelona
179.680 €;Piso en Carrer de l'Ave Maria;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-45055931250_100500/;Esplugues de Llobregat;3 habs.;1 baño;50 m²;¡Un lujo en plena ciudad! Les presentamos esta fantástica vivienda de 55m²construidos, más una gran terraza, situada en la calle a...;41.3695577;2.0985859;Bajo;;barcelona
345.000 €;Piso en Carrer de Lluís Maria Vidal, 92;/comprar/piso-el_carmel08032-2540608990_109700/;El Carmel (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;2 baños;84 m²;1º 2ª. Piso en un edificio de obra nueva de 84 m² de superficie construida y ubicado en la zona de barcelona capital, enclavado en...;41.4219126;2.1576387;2ª planta;;barcelona
260.000 €;Piso en Avinguda del Parlament, 2;/comprar/piso-can_roca08225-4574369984_109700/;Can Roca (Distrito Can Roca-Pla del Bon Aire. Terrassa);2 habs.;2 baños;97 m²;B-8-d. Piso en una finca de obra nueva de 97 m² de superficie construida y emplazado en la zona de terrassa, posicionado en planta...;41.580391;2.0135233;8ª planta;;barcelona
199.000 €;Piso en Carrer de l'Enginyer Moncunill;/comprar/piso-hospitalet_de_llobregat_la_florida08905-44179105892_525021/;La Florida (L'Hospitalet de Llobregat);3 habs.;1 baño;67 m²;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l’...";41.3720505;2.1113999;Bajo;;barcelona
180.000 €;Piso en Carrer de Tarragona;/comprar/piso-santa_perpetua_de_mogoda_centro_urbano-40021373073_100500/;Santa Perpètua de Mogoda;4 habs.;1 baño;98 m²;¡Atención, amantes de las vistas y la vida sin complicaciones! Aquí te traigo un piso en santa perpètua de la mogoda que es pura j...;41.530925557;2.179514856;3ª planta;;barcelona
239.000 €;Piso en Plaça de Jaume Balmes;/comprar/piso-centre_zona_estacio_passeig_de_joan_maragall-36689837255_515193/;Centre-Zona Estació-Passeig de Joan Maragall (Gavà);3 habs.;1 baño;80 m²;"Para inversores, piso alquilado desde 2021

Junto al ayuntamiento de gava 903€ mensuales. Excelente inquilino
Piso en el centro de...";41.3039;1.9984;3ª planta;;barcelona
770.000 €;Piso en Carrer d'Espronceda;/comprar/piso-sant_andreu_navas08027-945856909476269_109700/;Navas (Distrito Sant Andreu. Barcelona Capital);3 habs.;3 baños;350 m²;Espectacular loft de 350 m² con  gran terraza + piscina interior. Amplios  espacios de diseño y alta calidad. Techos altos. El gra...;41.4199467;2.1854041;Bajo;;barcelona
280.000 €;Piso en Plaça del Cardenal Cicognani;/comprar/piso-el_congres_els_indians08027-43365847808_525021/;El Congrés-Els Indians (Distrito Sant Andreu. Barcelona Capital);4 habs.;1 baño;84 m²;"*whatsapp para visitas.-6.0.2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce) 

_____________estudio miraflores l’...";41.4251044;2.1833445;1ª planta;;barcelona
390.000 €;Apartamento en calle;/comprar/apartamento-sant_vicenc_dels_horts_centro_urbano-42575668813_107700/;Sant Vicenç dels Horts;3 habs.;3 baños;152 m²;Magnifica casa adosada seminueva ubicada en la zona de la guardia de sant vicenç dels horts, a escasos minutos del centro, muy cer...;41.3943086;1.9945443;;;barcelona
495.000 €;Piso en El Fort Pienc;/comprar/piso-el_fort_pienc08013-41750114896_100200/;El Fort Pienc (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;100 m²;"Piso en venta: oportunidad única totalmente reformado
¡No pierdas la oportunidad de adquirir este espectacular piso 8º real! Con u...";41.3969633;2.1787447;;;barcelona
169.000 €;Ático en Llatí-Riera Alta-Cementiri Vell;/comprar/atico-llati_riera_alta_cementiri_vell08921-42590667895_100200/;Llatí-Riera Alta-Cementiri Vell (Santa Coloma de Gramenet);2 habs.;1 baño;114 m²;"Tecnocasa iglesia mayor presenta en exclusiva esta gran oportunidad para adquirir tu nueva vivienda en barrio latino.
Ático de 60...";41.455381549;2.216794959;;;barcelona
