"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns","433354.01","4586480.308","433262.053","4586279.333","2.201307","41.425304","BUS -33-B24-V31-136--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430705.624","4586587.252","430613.691","4586386.277","2.169603","41.426043","BUS -V23--","07","36","Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433509.726","4583882.816","433417.766","4583681.865","2.203456","41.401922","BUS -B25-B20-136--","10","68","Sant Martí","el Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426083.328","4576103.169","425991.435","4575902.293","2.115572","41.331205","NITBUS -N1--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429245.161","4586470.824","429153.242","4586269.851","2.15214","41.424866","NITBUS -N4--","07","37","Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428585.126","4585166.05","428493.212","4584965.089","2.144397","41.413057","NITBUS -N5--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428989.454","4585952.934","428897.537","4585751.966","2.149142","41.420179","BUS -22-129-V19--","06","29","Gràcia","el Coll","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427685.24","4581941.914","427593.334","4581740.983","2.134016","41.383938","NITBUS -N3--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426933.876","4581118.622","426841.976","4580917.699","2.12513","41.376455","NITBUS -N14-N2-N28--","03","17","Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427352.239","4581214.451","427260.335","4581013.527","2.130121","41.377356","BUS -70--","03","18","Sants-Montjuïc","Sants","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431537.441","4585386.546","431445.5","4585185.582","2.179693","41.4153","NITBUS -N1-N4--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431685.011","4585887.555","431593.069","4585686.586","2.181402","41.419825","BUS -191--","09","63","Sant Andreu","Navas","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432936.03","4587761.667","432844.077","4587560.681","2.196163","41.43681","BUS -11-H8-H4-M28--","09","59","Sant Andreu","el Bon Pastor","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430648.859","4590345.815","430556.928","4590144.806","2.168492","41.459889","NITBUS -N3--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430685.497","4590308.046","430593.565","4590107.037","2.168935","41.459552","BUS -62-76-183--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429377.475","4585086.768","429285.554","4584885.808","2.153886","41.412413","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426547.56","4581652.14","426455.664","4581451.212","2.120446","41.381225","BUS -101--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427598.401","4584195.13","427506.496","4583994.178","2.132708","41.404224","BUS -V11--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429488.041","4585925.406","429396.119","4585724.438","2.155111","41.419976","BUS -22-V19--","07","37","Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429488.041","4585925.406","429396.119","4585724.438","2.155111","41.419976","NITBUS -N4-N5--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429147.321","4585960.934","429055.402","4585759.966","2.15103","41.420265","BUS -22-87-V19--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431470.866","4581416.689","431378.925","4581215.762","2.179347","41.379539","BUS -120--","01","02","Ciutat Vella","el Barri Gòtic","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433194.925","4584374.349","433102.969","4584173.394","2.199636","41.406323","NITBUS -N7--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433633.141","4584514.653","433541.181","4584313.697","2.204863","41.407623","BUS -7--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430441.878","4582142.41","430349.946","4581941.477","2.166959","41.385987","NITBUS -N11-N5-N7-N9--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428275.213","4579427.236","428183.3","4579226.328","2.141369","41.361342","BUS -13-125-V5--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428249.293","4578532.49","428157.38","4578331.591","2.141165","41.353281","BUS -H16--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425463.958","4582709.449","425372.072","4582508.512","2.107358","41.390648","BUS -H2--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433596.341","4587670.745","433504.382","4587469.759","2.204076","41.436046","BUS -11--","09","59","Sant Andreu","el Bon Pastor","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432514.34","4587788.131","432422.391","4587587.145","2.191113","41.437013","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427901.255","4584831.638","427809.347","4584630.68","2.136255","41.409984","BUS -V13--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427932.38","4584943.801","427840.472","4584742.842","2.136614","41.410996","BUS -196--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432490.443","4583839.292","432398.493","4583638.342","2.191268","41.401445","NITBUS -N11--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431754.994","4590314.96","431663.053","4590113.95","2.181739","41.459706","BUS -183-197--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427699.883","4582018.267","427607.977","4581817.335","2.134182","41.384627","BUS -V5--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428146.715","4576572.298","428054.803","4576371.417","2.140171","41.335617","BUS -21-109--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432156.785","4584809.025","432064.838","4584608.066","2.187168","41.410151","BUS -62--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430976.432","4588990.335","430884.497","4588789.338","2.172569","41.447709","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","425827.685","4581151.07","425735.796","4580950.147","2.111899","41.376646","NITBUS -N3--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429774.747","4582355.14","429682.821","4582154.205","2.158956","41.387845","BUS -X1--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432167.469","4583460.819","432075.522","4583259.873","2.187447","41.398009","BUS -100--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431158.344","4589924.579","431066.408","4589723.573","2.17464","41.456139","BUS -199--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428202.015","4581538.818","428110.104","4581337.891","2.140244","41.380354","BUS -L94--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430280.998","4584069.751","430189.068","4583868.8","2.164813","41.403332","BUS -114--","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427475.822","4580167.983","427383.917","4579967.069","2.131724","41.367942","BUS -V1--","03","16","Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426783.018","4584526.209","426691.121","4584325.254","2.122914","41.407131","BUS -V9--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432153.965","4584597.431","432062.018","4584396.474","2.187158","41.408245","NITBUS -N3--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428518.243","4587548.636","428426.331","4587347.653","2.143314","41.434509","BUS -135--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428399.814","4587402.248","428307.903","4587201.266","2.141915","41.43318","BUS -135--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428363.863","4587282.026","428271.952","4587081.046","2.141499","41.432094","BUS -135--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429880.804","4585766.48","429788.878","4585565.513","2.159828","41.418579","BUS -119--","07","37","Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433243.058","4583693.082","433151.101","4583492.133","2.200287","41.400191","NITBUS -N8--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432109.187","4584573.425","432017.241","4584372.469","2.186625","41.408025","BUS -62-V25--","10","65","Sant Martí","el Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432862.328","4582004.983","432770.374","4581804.05","2.19592","41.384955","NITBUS -N12--","01","03","Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432683.81","4588436.847","432591.859","4588235.855","2.193069","41.442869","BUS -11-133--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430566.143","4584435.736","430474.211","4584234.781","2.168181","41.406653","BUS -47-H8--","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430412.322","4582673.912","430320.391","4582472.974","2.166544","41.390771","BUS -BCTE-BCTO--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431369.289","4581060.148","431277.348","4580859.224","2.178172","41.376319","BUS -BCTO--","01","02","Ciutat Vella","el Barri Gòtic","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430634.665","4582239.469","430542.731","4582038.535","2.169253","41.386878","BUS -BCTE-BCTO--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432936.515","4588158.307","432844.562","4587957.317","2.196125","41.440382","BUS -M28--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434269.674","4585949.786","434177.708","4585748.816","2.212322","41.420601","BUS -B21--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432267.312","4583534.717","432175.364","4583333.77","2.188633","41.398683","BUS -V23--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432852.409","4582946.036","432760.455","4582745.094","2.195697","41.39343","BUS -V23--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433341.907","4582689.146","433249.949","4582488.207","2.20158","41.391157","NITBUS -N6-N28--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433588.339","4587991.136","433496.38","4587790.147","2.203945","41.438931","BUS -H8--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429417.667","4580500.545","429325.744","4580299.627","2.154902","41.37111","BUS -E80--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427792.301","4581726.559","427700.394","4581525.63","2.135322","41.382008","BUS -54--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432952.092","4587628.617","432860.139","4587427.632","2.19637","41.435613","BUS -133--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429702.485","4585262.471","429610.561","4585061.509","2.157754","41.414024","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427781.58","4583099.657","427689.673","4582898.715","2.13503","41.394374","BUS -V9--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427393.529","4583680.449","427301.626","4583479.502","2.130319","41.39957","BUS -V9--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426927.51","4583884.882","426835.611","4583683.933","2.12472","41.401369","BUS -V9--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427187.059","4583525.083","427095.158","4583324.138","2.127868","41.398152","BUS -V9--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434038.73","4584030.194","433946.766","4583829.242","2.209768","41.403293","BUS -V27-V31--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431228.778","4580650.398","431136.839","4580449.478","2.176539","41.372617","BUS -88-89--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428402.615","4575756.533","428310.7","4575555.659","2.143326","41.328293","BUS -88-89--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430385.309","4579114.32","430293.377","4578913.415","2.16663","41.358709","BUS -88-89--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425852.838","4583083.142","425760.949","4582882.201","2.111963","41.394049","BUS -V5--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425720.037","4583057.229","425628.149","4582856.288","2.110378","41.393804","BUS -V5--","04","21","Les Corts","Pedralbes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434539.76","4585661.304","434447.792","4585460.337","2.215585","41.418025","NITBUS -N6--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434559.817","4585651.908","434467.848","4585450.941","2.215826","41.417942","NITBUS -N6--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428930.237","4583233.294","428838.319","4583032.351","2.148753","41.39568","BUS -27-D40--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429282.597","4586200.127","429190.677","4585999.156","2.15262","41.422432","BUS -87--","07","37","Horta-Guinardó","el Carmel","",""
