precio,sub_descr,href,ubicacion,habitaciones,banios,mt2,otros,publicado_hace,plataforma,CCAA,fuente_datos,alquiler_venta,fecha_extract,latitude,longitude,planta
855000.0,"Piso de lujo de 85 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.e11cTg1K01w/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.16/,"29004, Provincia de Málaga",,2.0,85.0,"...una oportunidad incomparable de experimentar lo mejor de la vida urbana, justo en el centro de la rica escena cultural y social de Málaga...",3.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1395000.0,"Piso exclusivo en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.hToB1f1utO/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.17/,"29004, Provincia de Málaga",,1.0,70.0,En alameda encontrarás una colección de once sofisticados apartamentos situados en la dirección más codiciada de Málaga: la Alameda Principal...,3.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
520000.0,"Piso de lujo de 153 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1N1iv11z1z1b11/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.18/,"29008, Provincia de Málaga",3.0,2.0,153.0,...el parque natural Montes de Málaga completan las opciones de entretenimiento en torno a Idilia Terram. Póngase en contacto para más información...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
720000.0,"Piso de lujo de 118 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.-1xo1Euw1qc/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.19/,"29004, Provincia de Málaga",1.0,1.0,118.0,...Algunas de las fotografías están renderizadas y puede que no coincidan con el tipo de piso anunciado. Contacten para mayor información...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
749900.0,"Piso de alto standing de 71 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.16Jc1R1XBX1v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.20/,"29008, Provincia de Málaga",,2.0,71.0,"...de vida saludable en un entorno seguro y agradable Esta es una oportunidad única para residir en una ubicación privilegiada de Málaga, con...",2.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
475000.0,"Piso de alto standing de 99 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1IL1vdy1vo1w/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.21/,"29008, Provincia de Málaga",,2.0,99.0,"Amplio apartamento exterior en el centro histórico de Málaga, en el cuarto piso con orientación sur. El apartamento está ubicado en el corazón...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1995000.0,"Exclusiva Villa / Chalet en venta Málaga, Andalucía",https://rd.clk.thribee.com/id.1r-19vb1k1A1X/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.22/,"29004, Provincia de Málaga",5.0,4.0,264.0,"...no dudes en visitar esta encantadora vivienda que te ofrecemos. Este piso es una oportunidad única para disfrutar de una vida cómoda, elegante y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1273000.0,"Piso de lujo de 142 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1A01ro1F1UjJ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.23/,"29008, Provincia de Málaga",2.0,2.0,142.0,Lucas Fox se complace en presentar este magnífico piso situado en la undécima planta de un emblemático edificio diseñado por el renombrado...,15.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1575000.0,"Piso de alto standing de 212 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.Y1e1-1MC13q0/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.24/,"29004, Provincia de Málaga",3.0,2.0,212.0,...Algunas de las fotografías están renderizadas y puede que no coincidan con el tipo de piso anunciado. Contacten para mayor información...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
990000.0,"Piso exclusivo de 116 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.h1XI4P151iG/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.238919trovit-web-86bb757b58-qsnt26681893208d33/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.2/cookieid.102120466818931e25ae8.66924784/pos.25/,"29010, Provincia de Málaga",2.0,2.0,116.0,...Algunas de las fotografías están renderizadas y puede que no coincidan con el tipo de piso anunciado. Contacten para mayor información...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1450000.0,"Piso exclusivo de 155 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.1u1y91ll1xFP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.1/,"29010, Provincia de Málaga",3.0,4.0,155.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1630000.0,"Piso de alto standing de 168 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1j1b19t1k1r1op/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.2/,"29010, Provincia de Málaga",3.0,4.0,168.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1400000.0,"Piso de lujo en venta en Málaga, España",https://rd.clk.thribee.com/id.Ht1p1314p1o19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.3/,"29010, Provincia de Málaga",3.0,4.0,131.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1300000.0,"Piso de lujo en venta en Málaga, España",https://rd.clk.thribee.com/id.O1D1qUsgQ7/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.4/,"29010, Provincia de Málaga",3.0,3.0,132.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
965000.0,"Piso de lujo en venta en Málaga, España",https://rd.clk.thribee.com/id.19lU1X17Jek/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.5/,Provincia de Málaga,,3.0,,...de garaje) y un trastero. La inclusión de amplias terrazas y áreas abiertas permite a los residentes disfrutar del sol y el clima de Málaga...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
2450000.0,"Piso exclusivo de 229 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.y1ppRJ141x1e/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.6/,"29010, Provincia de Málaga",3.0,4.0,229.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
2250000.0,"Piso de lujo de 202 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.N1P1xem16T1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.7/,"29010, Provincia de Málaga",3.0,5.0,202.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
725000.0,"Piso de alto standing en venta en Málaga, España",https://rd.clk.thribee.com/id.1n1B1BM1c1Vsk/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.8/,"29008, Provincia de Málaga",,2.0,119.0,Impresionante apartamento en esquina de 119m² en el corazón del centro histórico de Málaga! Esta residencia excepcional es perfecta para un...,27.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
445000.0,"Piso exclusivo en venta en Málaga, España",https://rd.clk.thribee.com/id.1l1tQ1wy1Oj1W/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.9/,Provincia de Málaga,,1.0,,...de garaje) y un trastero. La inclusión de amplias terrazas y áreas abiertas permite a los residentes disfrutar del sol y el clima de Málaga...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
790000.0,"Piso de alto standing en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.Zws1tm1K1y1G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.10/,Provincia de Málaga,3.0,2.0,104.0,"Lucas Fox se complace en presentar este elegante y luminoso piso ubicado en una de las zonas más codiciadas de Málaga, en la emblemática calle...",1.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1395000.0,"Piso exclusivo de 184 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.E1z1b1D1m1Z61-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.11/,"29004, Provincia de Málaga",2.0,1.0,184.0,...Algunas de las fotografías están renderizadas y puede que no coincidan con el tipo de piso anunciado. Contacten para mayor información...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
895000.0,"Piso de lujo de 122 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1-6W1Lc1MT3/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.12/,"29008, Provincia de Málaga",4.0,3.0,122.0,"Tenemos le placer de presentar una propiedad muy especial en el centro histórico de Málaga. Única por su ubicación, pues nos encontramos en la...",15.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
895000.0,"Piso de alto standing en venta en Málaga, España",https://rd.clk.thribee.com/id.1E4171z1D1YZ1-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.13/,Provincia de Málaga,,3.0,,"Tenemos le placer de presentar una propiedad muy especial en el centro histórico de Málaga. Única por su ubicación, pues nos encontramos en la...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1950000.0,"Piso exclusivo en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1wV1_1W1h1j1A-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.14/,"29010, Provincia de Málaga",2.0,2.0,250.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
2650000.0,"Piso de alto standing en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1f6QY1P111m/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.15/,"29010, Provincia de Málaga",3.0,4.0,205.0,"Lucas Fox presenta Be Grand Limonar, una promoción de obra nueva en la zona céntrica de Málaga, con toda la gama de servicios, restaurantes y...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1200000.0,"Piso de alto standing de 168 m2 en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.t1k13D101-1f_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.16/,"29008, Provincia de Málaga",4.0,4.0,168.0,...información y dar el siguiente paso hacia tu inversión perfecta en Málaga. No esperes más para convertirte en dueño de este tesoro junto al mar...,15.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1095000.0,"Piso de lujo de 152 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.Lo5lef1S17/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.17/,Provincia de Málaga,,2.0,152.0,"...pierdas la oportunidad de hacer de esta residencia notable tu propio hogar y experimentar lo mejor que Monte Sancha, Málaga, tiene para ofrecer...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
405000.0,"Piso de lujo en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.NB1dD101Mk1n/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.18/,"29008, Provincia de Málaga",,2.0,73.0,Viviendas de 1 a 3 dormitorios en residencial en el corazón de Málaga con dos plantas sótano compartidas para los garajes y zonas comunes en...,7.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
860000.0,"Piso de alto standing de 83 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.wmG198B1a1i/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.19/,"29008, Provincia de Málaga",,2.0,83.0,"Bienvenido a Urban Sky, donde el lujo y la vida urbana convergen en el corazón de Málaga. Este exquisito apartamento de tres dormitorios y dos...",28.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
567500.0,"Piso exclusivo en venta en Málaga, España",https://rd.clk.thribee.com/id.141-1edy16W1u/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.20/,"29012, Provincia de Málaga",2.0,2.0,127.0,"En las exclusivas colinas de Limonar en Málaga, encontramos La Reserva del Limonar, una promoción residencial de lujo. Se trata de una...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
755000.0,"Piso exclusivo en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1v111O1c1f711P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.21/,Provincia de Málaga,,2.0,,"Descubra estos exclusivos apartamentos, un exclusivo paraíso residencial enclavado en el corazón de Colinas del Limonar, la capital de Málaga...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
1630000.0,"Piso exclusivo en venta en Málaga, Andalucía",https://rd.clk.thribee.com/id.1q1z1G171f31Qm/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.22/,Provincia de Málaga,,4.0,187.0,Descubra la elegancia y el confort incomparables en el corazón del prestigioso Este Limonar de Málaga. Este nuevo y lujoso desarrollo es el...,30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
950000.0,"Piso de lujo de 80 m2 en venta en Málaga, España",https://rd.clk.thribee.com/id.1mEm1A21lZ1F/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.18203trovit-web-86bb757b58-w54rt668189357eec5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20provincia%20malaga/type.1/page.3/cookieid.1021157668189356224b3.97035699/pos.23/,Provincia de Málaga,,2.0,80.0,"Vivir en el cielo de Málaga. Situado al borde del río Guadalmina, en el centro de la vibrante ciudad de Málaga, en la Costa del Sol, el...",30.0,LuxuryEstate,Malaga,trovit,venta,2024-06-30,,,
